"CLASS_CODE","STUDENT_CODE","STUDENT_NAME","STUDENT_SEX","STUDENT_BIRTH","STUDENT_NUM","STUDENT_CELLPHONE_NUM","STUDENT_EMAIL","USE_YN","MEMO","REG_MEMBER_NO","REG_DATE","MOD_MEMBER_NO","MOD_DATE"
AC0002202560151A3,AC0002202560151A3001,F202E9138A207316BCA88040EA39B475,"1","9AC68C7AAD6D5C97356C6AC0F463ABEB","1",,,Y,"",M10000003,"2025-07-17 10:37:27",,
AC00022025603607F,AC00022025603607F001,FBAAD36D6583DF3705BF7CA3B813A9F3,"1",D136DF2C04D8C9F325101765D27F3FC8,"1",,,Y,비고 내용 없습니다.,M10000041,"2025-08-06 13:13:27",M10000041,"2025-08-07 09:06:56"
AC00022025603607F,AC00022025603607F002,FCC9E6382FC763C5FA0C3A8185607CD5,"1",D136DF2C04D8C9F325101765D27F3FC8,"2",,,N,비고 내용 없습니다.,M10000041,"2025-08-06 13:13:27",M10000041,"2025-08-07 08:59:58"
AC000220256109007,AC000220256109007001,FBAAD36D6583DF3705BF7CA3B813A9F3,"1",D136DF2C04D8C9F325101765D27F3FC8,"1",,,N,특이사항 내용 없습니다.,M10000041,"2025-08-07 09:49:59",M10000041,"2025-08-07 09:51:16"
AC000220256109007,AC000220256109007002,"1895B7F3C81AD60F67A2BD33371E7C3A","1",FE309F506785F417AB98B5D4D587FFFD,"2",,,N,특이사항 내용 없습니다.,M10000041,"2025-08-07 09:49:59",M10000041,"2025-08-07 09:51:20"
AC00022026605C724,AC00022026605C724004,B7544DC6C56DBEE8A5D99EF0F3DFB1F2,"1",C57972AE88E35751591713437E72185F,"4",,,Y,"",M10000041,"2025-08-07 11:51:23",,
AC0033202530170E8,AC0033202530170E8001,"795087CA33A09F0AB9DD10480B8AB43B","2","04452047BD2EB3C2B7824EF95F248928","1",,,Y,"",M10000016,"2025-07-10 00:04:21",,
AC0033202530170E8,AC0033202530170E8002,AA210A786EDF68F9DCA2830BD5EE216E,"2","04452047BD2EB3C2B7824EF95F248928","2",,,Y,"",M10000016,"2025-07-10 00:04:44",,
AC0033202530170E8,AC0033202530170E8003,"3E1E514546D2FDC3E1A63EF70EEF9262","2","04452047BD2EB3C2B7824EF95F248928","3",,,Y,"",M10000016,"2025-07-10 00:04:58",,
AC0033202530170E8,AC0033202530170E8004,"36C278CCA1C8665D7E4382DE033083AB","2","04452047BD2EB3C2B7824EF95F248928","4",,,Y,"",M10000016,"2025-07-10 00:05:11",,
AC0033202530170E8,AC0033202530170E8005,"11A494DA26FBD474DE0751CBA79DC28B","2","04452047BD2EB3C2B7824EF95F248928","5",,,Y,"",M10000016,"2025-07-10 00:05:25",,
AC00332025301B2C8,AC00332025301B2C8001,"795087CA33A09F0AB9DD10480B8AB43B","2","9AC68C7AAD6D5C97356C6AC0F463ABEB","1",,,Y,"",M10000016,"2025-07-08 01:55:56",,
AC00332025301B2C8,AC00332025301B2C8002,AA210A786EDF68F9DCA2830BD5EE216E,"2","9AC68C7AAD6D5C97356C6AC0F463ABEB","2",,,Y,"",M10000016,"2025-07-08 01:57:49",,
AC00332025301B2C8,AC00332025301B2C8003,"3E1E514546D2FDC3E1A63EF70EEF9262","2","9AC68C7AAD6D5C97356C6AC0F463ABEB","3",,,Y,"",M10000016,"2025-07-08 01:57:49",,
AC00332025301B2C8,AC00332025301B2C8004,"36C278CCA1C8665D7E4382DE033083AB","2","9AC68C7AAD6D5C97356C6AC0F463ABEB","4",,,Y,"",M10000016,"2025-07-08 01:57:49",,
AC00332025301B2C8,AC00332025301B2C8005,"11A494DA26FBD474DE0751CBA79DC28B","2","9AC68C7AAD6D5C97356C6AC0F463ABEB","5",,,Y,"",M10000016,"2025-07-08 01:57:49",,
AC003320254028107,AC003320254028107001,"795087CA33A09F0AB9DD10480B8AB43B","2",C3625F50BF4CD64EF6858DCF338AACEC,"1",,,Y,"",M10000019,"2025-07-09 01:17:02",,
AC003320254028107,AC003320254028107002,AA210A786EDF68F9DCA2830BD5EE216E,"2","0CB9BCD8A452A3D75A07BFCB5255344A","2",,,Y,"",M10000019,"2025-07-09 01:17:33",,
AC003320254028107,AC003320254028107003,"3E1E514546D2FDC3E1A63EF70EEF9262","2",CC79F652621405D50ECAFC929243F599,"3",,,Y,"",M10000019,"2025-07-09 01:17:48",,
AC003320254028107,AC003320254028107004,"36C278CCA1C8665D7E4382DE033083AB","2",CE3094225268066D975ED2B7EAF286E6,"4",,,Y,"",M10000019,"2025-07-09 01:18:02",,
AC003320254028107,AC003320254028107005,"11A494DA26FBD474DE0751CBA79DC28B","2","58A9DB47C308B38CF8D601F8FF9632F6","5",,,Y,"",M10000019,"2025-07-09 01:18:19",,
AC003320254028107,AC003320254028107006,"3C4BCD40EDEC27EAFE593BC45F10181F","2","083D97FDAA432D1D2229B5704B2D4CBA","6",,,Y,"",M10000019,"2025-07-09 01:28:11",,
AC00332025402E7A5,AC00332025402E7A5001,"795087CA33A09F0AB9DD10480B8AB43B","2","927FEB59B92BC7DC090354D20B4EE357","1",,,Y,"",M10000019,"2025-07-08 04:30:00",,
AC00332025402E7A5,AC00332025402E7A5002,AA210A786EDF68F9DCA2830BD5EE216E,"2","8FD5FE09CA1CD0E58D9A281FC0178D1A","2",,,Y,"",M10000019,"2025-07-08 04:30:39",,
AC00332025402E7A5,AC00332025402E7A5003,"3E1E514546D2FDC3E1A63EF70EEF9262","2",E4374745FC73FE6E6DD5B2A810C51405,"3",,,Y,"",M10000019,"2025-07-08 04:31:20",,
AC00332025402E7A5,AC00332025402E7A5004,"36C278CCA1C8665D7E4382DE033083AB","2","8FD5FE09CA1CD0E58D9A281FC0178D1A","4",,,Y,"",M10000019,"2025-07-08 04:31:46",,
AC00332025402E7A5,AC00332025402E7A5005,"11A494DA26FBD474DE0751CBA79DC28B","2","3D9738D9DC9D7E778CF21C5F5A136B98","5",,,Y,"",M10000019,"2025-07-08 04:32:09",,
AC0033202550318CD,AC0033202550318CD001,"795087CA33A09F0AB9DD10480B8AB43B","2","4086A53A6C44580CAAE1C3744D632F4F","1",,,Y,"",M10000018,"2025-07-08 01:52:19",M10000018,"2025-07-08 02:00:29"
AC0033202550318CD,AC0033202550318CD002,AA210A786EDF68F9DCA2830BD5EE216E,"2",C7DB907CEE7A6D02C841A89D9E85CCC9,"2",,,Y,"",M10000018,"2025-07-08 01:55:57",M10000018,"2025-07-08 02:00:03"
AC0033202550318CD,AC0033202550318CD003,"3E1E514546D2FDC3E1A63EF70EEF9262","2","8F38382AFA7E362DA40E47F5DF9166D2","3",,,Y,"",M10000018,"2025-07-08 01:56:12",M10000018,"2025-07-08 02:00:18"
AC0033202550318CD,AC0033202550318CD004,"36C278CCA1C8665D7E4382DE033083AB","2",F05498B6CFF27954C574E6889A170BB7,"4",,,Y,"",M10000018,"2025-07-08 01:56:22",M10000018,"2025-07-08 02:00:43"
AC0033202550318CD,AC0033202550318CD005,"11A494DA26FBD474DE0751CBA79DC28B","2",D45AF2F56A0D932B396558BED2F1E201,"5",,,Y,"",M10000018,"2025-07-08 01:56:31",M10000018,"2025-07-08 02:00:56"
AC003320255037CE7,AC003320255037CE7001,"795087CA33A09F0AB9DD10480B8AB43B","2","4086A53A6C44580CAAE1C3744D632F4F","1",,,Y,"",M10000018,"2025-07-09 01:15:51",,
AC003320255037CE7,AC003320255037CE7002,AA210A786EDF68F9DCA2830BD5EE216E,"2","0081DDCAE8269FB1C66259627AAF5AC1","2",,,Y,"",M10000018,"2025-07-09 01:15:51",,
AC003320255037CE7,AC003320255037CE7003,"3E1E514546D2FDC3E1A63EF70EEF9262","2","082910D78011B57DCCC7F28D82448730","3",,,Y,"",M10000018,"2025-07-09 01:15:51",,
AC003320255037CE7,AC003320255037CE7004,"36C278CCA1C8665D7E4382DE033083AB","2",A54E34E34F1B1B249AF20361BECB0F76,"4",,,Y,"",M10000018,"2025-07-09 01:15:51",,
AC003320255037CE7,AC003320255037CE7005,"11A494DA26FBD474DE0751CBA79DC28B","2","4BA310F0822D18B8F6EAC67DAF7B6CB7","5",,,Y,"",M10000018,"2025-07-09 01:15:51",,
AC01662025601F324,AC01662025601F324001,"8CD7810991CE0F90AFCBE1E0AB6BB155","1","8853CB54E5EB1FC6FFA94463F03310BD","1",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324002,DB3FDDDFE43AABC71121305B7CEC82DE,"1",E51BC05068104CF80D632437EC54F536,"2",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324003,"9E67B145803CAC634F129F78FC789640","2",FF380DA7822BE88402AEC074300294EA,"3",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324004,"92473932FFA78D58C594B8B7425946AE","1",D35BD765975440D3B9071AB9F2291210,"4",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324005,"7E48454726DC54D1F0F8E001BBF46D73","1",A14CDACCC0CE072715659156A2D868A3,"5",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324006,E0250FD44C378AF79C66FAD3B85BB852,"2","6BF1175DC88BD40C70C1F806E89B590A","6",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324007,"96B10587CEFFC233266304D0FF6F3FCF","2","3F20EBC736D904C183E7A77A95839241","7",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324008,"881B1FA1F70DDBFCD527B3787D1585E7","2","8B1C6984AACD32BC3354EAAAE352903E","8",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324009,"7297C3FE28857695639A67991FF15110","1","7A6131171AE2BDBE6908F14178467533","9",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324010,"485AD675B499B95394CD5D31A4466A7A","2","58A9DB47C308B38CF8D601F8FF9632F6","10",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324011,"63D4025B2117818ED178A63838F1A559","2","5A1E126F3D326B00404662613BD97388","11",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324012,"0C5D965C8AC244E405FDC2BFFC47A94E","1","19057E73ECB151FBE3975C7C4FD6C55B","12",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324013,"1AD0DDFC5322E3DA208DF969F7B638FD","1","69456D7EEA9479D322A7C70469F0E042","13",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324014,"4EA883CC94B8A3DEE99203AEA51D2A2B","1","33C9FEE1C1EFCBB4816403EA5F596540","14",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324015,"172FF69B688920797F1EFEA1421282BA","2","97508DECE83353EF48C6D708A3917D50","15",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324016,"678071BAB96E118030B59CEC2734CA96","2",E29AE161E23AC0F2812FB78295786F4C,"16",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324017,E6961A4E6F30BEA37D3A02E4818E9244,"2","9D2F68481DF7DF1D8071D59081B0B2B2","17",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324018,"978396036DA7EF9140C72B5AB883D610","1","2878A01E005682E2AF9DBDAC59200774","18",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324019,"6B9CB4E3F1902672E1C05FCE7F2D6A2C","1","038DA8FBB2B7322059080B681F6E8AD6","19",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025601F324,AC01662025601F324020,"2735A9C4F989DBD7685A0B6FCF8D90F4","2","4CCC61AA02826C335C3D3B4ACDF91D8D","20",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97001,"049C7480C19AC9A70B0391522820F444","1","8853CB54E5EB1FC6FFA94463F03310BD","1",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97002,DC3AAE4AD47D3DB3B2258B5F3E21BBBE,"1",E51BC05068104CF80D632437EC54F536,"2",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97003,"43310C144AA3ED6BC0E1DB3E18F16BEB","2",FF380DA7822BE88402AEC074300294EA,"3",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97004,"10FE1AC87524C0570B2E448925FD9F09","1",D35BD765975440D3B9071AB9F2291210,"4",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97005,A0167244EF7DB6B2BDA3DD3B17272600,"1",A14CDACCC0CE072715659156A2D868A3,"5",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97006,A3FE946F9EEEF46838F602F7FC591DD4,"2","6BF1175DC88BD40C70C1F806E89B590A","6",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97007,"1A8635E5D1BE736D114BC61B11FC8E8F","2","3F20EBC736D904C183E7A77A95839241","7",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97008,"22DF6B563EB9DBB156E8FEF25E6400F9","2","8B1C6984AACD32BC3354EAAAE352903E","8",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97009,"1113B92C1798BD401D574A427C014E5F","1","7A6131171AE2BDBE6908F14178467533","9",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97010,"9C773A2C6D9F80DC96E4D4E62D7637DD","2","58A9DB47C308B38CF8D601F8FF9632F6","10",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97011,D1B71C5B6C58C2CE72112B4CE1BB71CD,"2","5A1E126F3D326B00404662613BD97388","11",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97012,"7852CD9710C30C1D5E911C0872B2409B","1","19057E73ECB151FBE3975C7C4FD6C55B","12",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97013,E6419FD7E871219D932B6DA8AACCA5DC,"1","69456D7EEA9479D322A7C70469F0E042","13",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97014,"3F4718339C94FF69DAA11B0CB1F1ABFB","1","33C9FEE1C1EFCBB4816403EA5F596540","14",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97015,A997447926E95DA1C680278DE5BA8CC5,"2","97508DECE83353EF48C6D708A3917D50","15",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97016,"77F6EA40BFD10B74D5D6BFF09EE4B49F","2",E29AE161E23AC0F2812FB78295786F4C,"16",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97017,"6B1470DEC3C11461846CA06573C494EB","2","9D2F68481DF7DF1D8071D59081B0B2B2","17",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97018,"66C76DE2924D2B348AE571BA494479DC","1","2878A01E005682E2AF9DBDAC59200774","18",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97019,DD12945A0ECF60DCB36AA47D1F3C71EC,"1","038DA8FBB2B7322059080B681F6E8AD6","19",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC01662025602AB97,AC01662025602AB97020,"509F280405F6B0056DAC675F776C59C1","2","4CCC61AA02826C335C3D3B4ACDF91D8D","20",,,Y,"",M10000123,"2025-07-31 16:00:21",,
AC028020254014067,AC028020254014067001,E1482F91528D60918985B39C9C5DD7E4,"1",F4652FBFB653919E382BA255B751BF21,"1",,,Y,테스트 테스트,M10000024,"2025-07-09 01:23:01",,
AC028020254014067,AC028020254014067002,"2508E8BED7003CA002ED38E13253161F","1",F4652FBFB653919E382BA255B751BF21,"2",,,Y,테스트 테스트,M10000024,"2025-07-09 01:29:04",,
AC028020254014067,AC028020254014067003,"01D14721D39E060E551519F314513A45","2",F4652FBFB653919E382BA255B751BF21,"3",,,Y,테스트 테스트,M10000024,"2025-07-09 01:23:01",,
AC028020254014067,AC028020254014067004,"549A871E8177EAC80BE88D85D4092AAA","2",F4652FBFB653919E382BA255B751BF21,"4",,,Y,테스트 테스트,M10000024,"2025-07-09 01:29:04",,
AC028020254014067,AC028020254014067005,"4D3C42BC8299BF658DEDF89425BC3EAC","1","01BCDF4F6D800D2EE17FCEB3411816FA","5",,,Y,sdfsdf,M10000024,"2025-07-09 01:32:04",,
AC028020254014067,AC028020254014067007,"16F45F6CEC062BFB3A9C52215AC10E45","1","27F28DA9F94AE3DAA024503C34F9C2E7","7",,,Y,"",M10000024,"2025-07-10 01:05:12",,
AC028020254014067,AC028020254014067023,B6DA768A972EDEA6AAB86A3E530A32F56FDFA044A47F07507F395AA9710AFBC774F4D6B86F5E12D39102FB8279F982CF,"2",F4652FBFB653919E382BA255B751BF21,"23",,,Y,테테,M10000024,"2025-07-09 01:40:52",,
AC028020254014067,AC0280202540140671111,"00E96D7A1EA8B6156586B54B3D8865C2C6FD8EDE1412C06802979B2B39A3300BB256B2BD84D0D53A387B97CEF0D9754A","1",B74A2EEC55E68810DFD65860EDA1C5BE,"1111",,,Y,테스트,M10000024,"2025-07-09 01:40:52",,
AC028020254014067,AC02802025401406712312,DCD8EDCDE5B6F1CE1141F934F5EB3A2D,"1",F4652FBFB653919E382BA255B751BF21,"12312",,,Y,테스트 테스트,M10000024,"2025-07-09 01:38:08",,
AC028020254014067,AC028020254014067323,DCD8EDCDE5B6F1CE1141F934F5EB3A2D,"1",F4652FBFB653919E382BA255B751BF21,"323",,,Y,테스트 테스트,M10000024,"2025-07-09 01:39:04",,
AC02802025502806C,AC02802025502806C001,CF3E76E10CC3B1573E0F66425FEACD70,"1",EF66FCD8AE4BBC67F17CFBE7821BD9A6,"1",,,Y,우유 알러지,M10000020,"2025-07-09 01:13:31",,
AC02802025502806C,AC02802025502806C002,"52B603B7BFE466FAF76B00FCF344EE21","2","519ABE6F51BB61A3538F029596C77249","2",,,Y,무당벌레 키우기,M10000020,"2025-07-09 01:14:10",,
AC02802025502806C,AC02802025502806C003,"295A43F9E2A5CF1A0D121FC011C2D2BC","1",EF66FCD8AE4BBC67F17CFBE7821BD9A6,"3",,,Y,개똥벌레,M10000020,"2025-07-09 01:17:53",M10000020,"2025-07-09 07:33:48"
AC02802025502806C,AC02802025502806C004,"1B74C04A0760E63CD31C48CDE68202D313DAF38CB9C51A1F6157C7B79EE9F7FED4263B7E0CC3B7CE012CD2C834366C8FF642AD6EB4F7314FE58C84B82312C0E1","1",F85289A91BA26DD6EE6F3BC81AFBAF7B,"004",,,Y,"",M10000020,"2025-07-09 07:35:35",M10000020,"2025-07-09 07:38:23"
AC028020256033124,AC028020256033124002,"2508E8BED7003CA002ED38E13253161F","1",C827D483AABBB2F6D2541E7009BF0C33,"2",,,Y,비고 내용 없습니다.,M10000023,"2025-07-09 01:34:52",,
AC028020256033124,AC028020256033124005,"01D14721D39E060E551519F314513A45","2","5826D64E76B3FB059439D16400FDD284","5",,,Y,비고 내용 없습니다.,M10000023,"2025-07-09 01:34:52",,
AC030220253019473,AC030220253019473001,"688E9A0C3E2CB9B6BC6EBDAE6E605BAF","2","2C0DA7379732D6D62AA08AF2EEA27C62","1",,,Y,test,M10000044,"2025-07-10 02:38:54",,
AC030220253019473,AC030220253019473002,"0F72181F160909FB6DCB4F051D276FEA","2","2C0DA7379732D6D62AA08AF2EEA27C62","2",,,Y,test,M10000044,"2025-07-10 02:39:07",,
AC030220253019473,AC030220253019473003,"2888DFC4457FF192E57DEC46F15565EF","1","2C0DA7379732D6D62AA08AF2EEA27C62","3",,,Y,test,M10000044,"2025-07-10 02:39:29",,
AC030220253019473,AC030220253019473004,"1519D79006E9152FE7D42A7E580855AB","2","2C0DA7379732D6D62AA08AF2EEA27C62","4",,,Y,test,M10000044,"2025-07-10 02:39:46",,
AC030220254020EB9,AC030220254020EB9001,"688E9A0C3E2CB9B6BC6EBDAE6E605BAF","2","2C0DA7379732D6D62AA08AF2EEA27C62","1",,,Y,테스트,M10000039,"2025-07-10 00:53:43",,
AC030220254020EB9,AC030220254020EB9002,"0F72181F160909FB6DCB4F051D276FEA","2","2C0DA7379732D6D62AA08AF2EEA27C62","2",,,Y,테스트,M10000039,"2025-07-10 00:54:54",,
AC030220254020EB9,AC030220254020EB9003,"2888DFC4457FF192E57DEC46F15565EF","1","2C0DA7379732D6D62AA08AF2EEA27C62","3",,,Y,테스트,M10000039,"2025-07-10 00:55:09",,
AC030220254020EB9,AC030220254020EB9004,"1519D79006E9152FE7D42A7E580855AB","2","2C0DA7379732D6D62AA08AF2EEA27C62","4",,,Y,테스트,M10000039,"2025-07-10 00:55:22",,
AC03022025503A360,AC03022025503A360001,"688E9A0C3E2CB9B6BC6EBDAE6E605BAF","2","2C0DA7379732D6D62AA08AF2EEA27C62","1",,,Y,test,M10000045,"2025-07-10 02:36:29",,
AC03022025503A360,AC03022025503A360002,"0F72181F160909FB6DCB4F051D276FEA","2","2C0DA7379732D6D62AA08AF2EEA27C62","2",,,Y,test,M10000045,"2025-07-10 02:36:54",,
AC03022025503A360,AC03022025503A360003,"2888DFC4457FF192E57DEC46F15565EF","1","2C0DA7379732D6D62AA08AF2EEA27C62","3",,,Y,test,M10000045,"2025-07-10 02:37:28",,
AC03022025503A360,AC03022025503A360004,"1519D79006E9152FE7D42A7E580855AB","2","2C0DA7379732D6D62AA08AF2EEA27C62","4",,,Y,test,M10000045,"2025-07-10 02:37:47",,
AC037820254013BEF,AC037820254013BEF001,"74242EC406D77A9EF6CA224BC7356958","1",C09E185E040DB1A34FCC6DF2361E7012,"01",,,N,"",M10000006,"2025-07-07 04:07:05",,
AC037820254013BEF,AC037820254013BEF002,"10EF31B255DABD9A20E23DC31FAFE351","2","88FCEC6524016F0F3D2EBCAC4D40EAA5","02",,,Y,"",M10000006,"2025-07-07 04:07:31",,
AC037820254013BEF,AC037820254013BEF003,"3398F0D17993BC02B9190C9A4DA9B221","1","654238D49E509FC6067B4F5C77CE446F","03",,,Y,"",M10000006,"2025-07-07 04:07:48",,
AC037820254013BEF,AC037820254013BEF011,"4344BAD2BA22488D841A42C107D830B5","1",D8285FF06404240E0A7BB567EE9CE7A1,"11",,,Y,"",M10000006,"2025-07-07 04:06:47",,
AC037820254013BEF,AC037820254013BEF012,CF3E76E10CC3B1573E0F66425FEACD70,"1",C82E96D54A70F9D9BF0D4A552AD1CBF0,"12",,,Y,아버지를 아버지라 부르지 못함,M10000006,"2025-07-07 02:30:47",M10000006,"2025-07-07 02:43:04"
AC037820254013BEF,AC037820254013BEF022,"80E04EABC451DF8AB3E47A439EFCD6D0","2",BA890D9E447457A5CC5D81CACC63DE87,"22",,,Y,ㅇㅇㅇㅇ,M10000006,"2025-07-07 02:48:13",,
AC03782025403D43A,AC03782025403D43A001,"5D5FD93C71C1C6BBBC92D74A44BE0EE0","2",BA890D9E447457A5CC5D81CACC63DE87,"1",,,N,"",M10000006,"2025-07-24 10:30:53",M10000006,"2025-08-06 16:22:36"
AC03782025403D43A,AC03782025403D43A002,"436C4B9C9935B63786A26DC9DA129F48","1","88FCEC6524016F0F3D2EBCAC4D40EAA5","2",,,Y,"",M10000006,"2025-07-24 10:44:46",M10000006,"2025-08-06 17:34:03"
AC03782025403D43A,AC03782025403D43A003,"817B42629958B56DE233ECB795576F77","1","7B9FEC5C2AEEA03AB518175E437140F3","3",,,Y,"",M10000006,"2025-07-24 10:45:03",M10000006,"2025-08-06 16:42:28"
AC03782025403D43A,AC03782025403D43A033,C628BB985A9A7C7BB61ABCF9C3CA7326,"1",CE209AEF54D3C71C9974B6E2CAE15FFA,"33",,,Y,"",M10000006,"2025-08-06 14:16:51",M10000006,"2025-08-06 16:40:58"
AC043020255054C28,AC043020255054C28001,D12E911117D53920F8C722E0086CF708,"2","04B84266E718DC5237CDE1086D024BEA","1",,,Y,"",M10000058,"2025-07-17 16:57:58",,
AC053920253059954,AC053920253059954001,FBAAD36D6583DF3705BF7CA3B813A9F3,"1",D136DF2C04D8C9F325101765D27F3FC8,"1",,,Y,"",M10000117,"2025-08-29 09:17:47",,
AC053920253059954,AC053920253059954002,FBAAD36D6583DF3705BF7CA3B813A9F3,"1",D136DF2C04D8C9F325101765D27F3FC8,"2",,,Y,"",M10000117,"2025-08-29 09:17:47",,
AC053920253059954,AC053920253059954003,FBAAD36D6583DF3705BF7CA3B813A9F3,"1",D136DF2C04D8C9F325101765D27F3FC8,"3",,,Y,"",M10000117,"2025-08-29 09:17:47",,
AC053920253059954,AC053920253059954004,FBAAD36D6583DF3705BF7CA3B813A9F3,"1",D136DF2C04D8C9F325101765D27F3FC8,"4",,,Y,"",M10000117,"2025-08-29 09:18:51",,
AC053920253059954,AC053920253059954005,FBAAD36D6583DF3705BF7CA3B813A9F3,"1",D136DF2C04D8C9F325101765D27F3FC8,"5",,,Y,"",M10000117,"2025-08-29 09:18:51",,
AC053920253059954,AC053920253059954006,FBAAD36D6583DF3705BF7CA3B813A9F3,"1",D136DF2C04D8C9F325101765D27F3FC8,"6",,,Y,"",M10000117,"2025-08-29 09:18:51",,
AC059020253037FC0,AC059020253037FC0001,"350271AEEBE633F0EDD5DD5DAA29A31B","2",CDD36E5E440DB780B3B4FBF68C21A52F,"1",,,Y,"",M10000126,"2025-08-04 10:30:45",,
AC059020253037FC0,AC059020253037FC0002,"0D925F6922D03500FD1070C0C86E127A","1",FA4180A204F91812ED5E3AB971038469,"2",,,Y,"",M10000126,"2025-08-04 10:31:00",,
DC009220253012482,DC009220253012482001,"8CD7810991CE0F90AFCBE1E0AB6BB155","1",C11E495257E8961A036760C46635DF5C,"1",,,Y,"",M10000097,"2025-07-24 10:28:20",M10000097,"2025-07-24 14:22:47"
DC009220253012482,DC009220253012482002,DB3FDDDFE43AABC71121305B7CEC82DE,"1",A5F699437589B14572EE3D9C7D0AF7FE,"2",,,Y,"",M10000097,"2025-07-24 10:28:20",,
DC009220253012482,DC009220253012482003,"9E67B145803CAC634F129F78FC789640","2","5B302E3CBAE0C2227653F3D9E95CE70A","3",,,Y,"",M10000097,"2025-07-24 10:28:20",,
DC009220253012482,DC009220253012482004,"92473932FFA78D58C594B8B7425946AE","1",C520EC3D9A3F34B89F1B563E84A1A2A3,"4",,,Y,"",M10000097,"2025-07-24 10:28:20",,
DC009220253012482,DC009220253012482005,"7E48454726DC54D1F0F8E001BBF46D73","1",B0C557CD3F33BCD553BEA24AB54A9789,"5",,,Y,"",M10000097,"2025-07-24 10:28:20",,
DC009220253012482,DC009220253012482006,E0250FD44C378AF79C66FAD3B85BB852,"2","1B0DE3C262D889177689AA98A96BEA29","6",,,Y,"",M10000097,"2025-07-24 10:28:20",,
DC009220253012482,DC009220253012482007,"96B10587CEFFC233266304D0FF6F3FCF","2",A57012739966F34AEFF15B3231589F40,"7",,,Y,"",M10000097,"2025-07-24 10:28:20",,
DC009220253012482,DC009220253012482008,"881B1FA1F70DDBFCD527B3787D1585E7","2",B6CB88C273F50C72248212750C5D4ACA,"8",,,Y,"",M10000097,"2025-07-24 10:28:20",,
DC009220253012482,DC009220253012482009,"7297C3FE28857695639A67991FF15110","1",C3625F50BF4CD64EF6858DCF338AACEC,"9",,,Y,"",M10000097,"2025-07-24 10:28:20",,
